transaction_id,timestamp,customer_id,merchant_id,merchant_category,channel,amount_gbp,risk_score,decision,reason_code,fraud_label
1090391,2027-01-28 05:10:37,82593,7344,fashion,ecommerce,39.06,0.1037843063166964,review,NIGHT_TRANSACTION,0
1090392,2027-01-28 05:11:25,36967,1248,fuel,card_present,20.18,0.0884692812683724,approve,NIGHT_TRANSACTION,0
1090393,2027-01-28 05:12:12,84002,1006,utilities,ecommerce,22.35,0.1077527724549182,review,NIGHT_TRANSACTION,0
1090394,2027-01-28 05:13:17,108221,8225,grocery,ecommerce,24.92,0.030303880843342,approve,NIGHT_TRANSACTION,0
1090395,2027-01-28 05:14:29,108151,3251,pharmacy,ecommerce,10.35,0.1083103966884932,review,NIGHT_TRANSACTION,0
1090396,2027-01-28 05:15:57,58257,7392,utilities,card_present,25.01,0.0264503919869947,approve,NIGHT_TRANSACTION,0
1090397,2027-01-28 05:16:52,105735,10634,restaurants,card_present,8.41,0.1546820860674404,review,NIGHT_TRANSACTION,0
1090398,2027-01-28 05:17:38,42784,4451,restaurants,ecommerce,27.73,0.1183918107080274,review,NIGHT_TRANSACTION,0
1090399,2027-01-28 05:18:37,34665,6070,fashion,ecommerce,10.91,0.0448025095749688,approve,NIGHT_TRANSACTION,0
1090400,2027-01-28 05:19:32,82018,1296,grocery,card_present,21.29,0.0793453896275167,approve,NIGHT_TRANSACTION,0
1090401,2027-01-28 05:20:35,98372,9232,utilities,ecommerce,39.61,0.1485431772251973,review,NIGHT_TRANSACTION,0
1090402,2027-01-28 05:21:40,27229,3863,fashion,card_present,15.12,0.1134565968829891,review,NIGHT_TRANSACTION,0
1090403,2027-01-28 05:22:52,25391,10093,gaming,ecommerce,29.9,0.0712173870846512,approve,NIGHT_TRANSACTION,0
1090404,2027-01-28 05:23:40,47264,3614,restaurants,ecommerce,12.31,0.1391653137460167,review,NIGHT_TRANSACTION,0
1090405,2027-01-28 05:24:39,52271,7497,restaurants,ecommerce,62.22,0.2922419848300077,review,NIGHT_TRANSACTION,1
1090406,2027-01-28 05:25:04,80424,6094,utilities,card_present,36.8,0.0537754688053583,approve,NIGHT_TRANSACTION,0
1090407,2027-01-28 05:26:03,111275,7922,restaurants,ecommerce,5.16,0.1577882304545106,review,NIGHT_TRANSACTION,0
1090408,2027-01-28 05:27:21,93663,8254,grocery,transfer,25.02,0.0544628098695835,approve,NIGHT_TRANSACTION,1
1090409,2027-01-28 05:28:02,119626,11347,fuel,ecommerce,61.17,0.1840568570793249,review,NIGHT_TRANSACTION,0
1090410,2027-01-28 05:29:30,19052,9540,utilities,card_present,69.02,0.065531737962287,approve,NIGHT_TRANSACTION,0
1090411,2027-01-28 05:30:02,64968,4265,restaurants,transfer,39.21,0.1363247254373076,review,NIGHT_TRANSACTION,0
1090412,2027-01-28 05:31:53,21762,10289,grocery,card_present,51.35,0.0149926682725216,approve,NIGHT_TRANSACTION,0
1090413,2027-01-28 05:32:43,20491,10432,gaming,ecommerce,19.06,0.0767690357699608,approve,NIGHT_TRANSACTION,0
1090414,2027-01-28 05:33:39,94344,3131,grocery,card_present,13.57,0.127881947460112,review,NIGHT_TRANSACTION,0
1090415,2027-01-28 05:34:28,112096,476,electronics,ecommerce,190.96,0.0961264950891649,approve,NIGHT_TRANSACTION,0
1090416,2027-01-28 05:35:38,9009,11126,restaurants,card_present,25.34,0.0405145754046742,approve,NIGHT_TRANSACTION,0
1090417,2027-01-28 05:36:18,25285,4315,restaurants,card_present,16.15,0.0722102331410249,approve,NIGHT_TRANSACTION,0
1090418,2027-01-28 05:37:02,41503,10406,restaurants,transfer,52.03,0.0335824738004005,approve,NIGHT_TRANSACTION,0
1090419,2027-01-28 05:38:09,29439,10807,electronics,ecommerce,8.04,0.0789605505696777,approve,NIGHT_TRANSACTION,0
1090420,2027-01-28 05:39:06,112647,4629,restaurants,ecommerce,64.26,0.2207443592484569,review,NIGHT_TRANSACTION,0
1090421,2027-01-28 05:40:10,5685,6126,grocery,ecommerce,55.71,0.0466616791240534,approve,NIGHT_TRANSACTION,0
1090422,2027-01-28 05:41:09,20213,10962,electronics,card_present,48.16,0.0179680251063512,approve,NIGHT_TRANSACTION,0
1090423,2027-01-28 05:42:05,56470,7289,fuel,ecommerce,24.29,0.2399204774558402,review,NIGHT_TRANSACTION,1
1090424,2027-01-28 05:43:23,70380,1941,fuel,ecommerce,10.48,0.0462376249005405,approve,NIGHT_TRANSACTION,0
1090425,2027-01-28 05:44:44,33119,4621,fuel,card_present,6.88,0.0502672877444019,approve,NIGHT_TRANSACTION,1
1090426,2027-01-28 05:45:30,77059,10268,fuel,transfer,68.32,0.1258571232870126,review,NIGHT_TRANSACTION,0
1090427,2027-01-28 05:46:35,39617,11719,crypto,ecommerce,33.06,0.0892867042478093,approve,NIGHT_TRANSACTION,0
1090428,2027-01-28 05:47:38,82999,1865,utilities,card_present,25.39,0.1524647049486426,review,NIGHT_TRANSACTION,0
1090429,2027-01-28 05:48:02,43555,3424,fashion,ecommerce,119.45,0.1332220321060943,review,NIGHT_TRANSACTION,0
1090430,2027-01-28 05:49:24,8940,7451,restaurants,transfer,66.23,0.1461344370491875,review,NIGHT_TRANSACTION,0
1090431,2027-01-28 05:50:30,100700,11221,grocery,ecommerce,36.23,0.1145578116872736,review,NIGHT_TRANSACTION,0
1090432,2027-01-28 05:51:48,59216,4278,utilities,card_present,7.45,0.0479473386647748,approve,NIGHT_TRANSACTION,0
1090433,2027-01-28 05:52:33,103570,1253,grocery,transfer,66.04,0.0361067663971977,approve,NIGHT_TRANSACTION,0
1090434,2027-01-28 05:53:56,48868,7974,travel,ecommerce,46.07,0.040619454334861,approve,NIGHT_TRANSACTION,1
1090435,2027-01-28 05:54:48,102524,6852,pharmacy,transfer,20.68,0.0991758478930374,approve,NIGHT_TRANSACTION,0
1090436,2027-01-28 05:55:15,89081,9078,fuel,card_present,76.35,0.04340972133866,approve,NIGHT_TRANSACTION,0
1090437,2027-01-28 05:56:43,21413,10007,electronics,ecommerce,418.07,0.0299485854599475,approve,NIGHT_TRANSACTION,0
1090438,2027-01-28 05:57:09,24828,5484,grocery,ecommerce,20.91,0.0679440066057262,approve,NIGHT_TRANSACTION,0
1090439,2027-01-28 05:58:15,101842,7496,restaurants,ecommerce,23.27,0.0479359654597574,approve,NIGHT_TRANSACTION,0
1090440,2027-01-28 05:59:10,79568,10927,electronics,card_present,24.02,0.0347144151427941,approve,NIGHT_TRANSACTION,0
1090441,2027-01-28 06:00:33,28115,3525,electronics,transfer,309.14,0.0473340361821535,approve,AMOUNT_SPIKE,0
1090442,2027-01-28 06:01:39,77138,11971,electronics,transfer,43.43,0.0217846450731342,approve,GENERAL_RISK,0
1090443,2027-01-28 06:02:18,91269,4333,grocery,ecommerce,21.2,0.0344143611660902,approve,GENERAL_RISK,0
1090444,2027-01-28 06:03:35,17661,7690,restaurants,card_present,22.69,0.019383843609492,approve,GENERAL_RISK,0
1090445,2027-01-28 06:04:30,41537,10094,fuel,card_present,24.05,0.0185743178741489,approve,GENERAL_RISK,0
1090446,2027-01-28 06:05:03,29294,2931,grocery,card_present,30.01,0.0398708866819109,approve,GENERAL_RISK,0
1090447,2027-01-28 06:06:51,48108,6098,grocery,ecommerce,18.32,0.1585635517527292,review,HIGH_IP_RISK,0
1090448,2027-01-28 06:07:34,70391,10835,fuel,card_present,6.0,0.0803326183885303,approve,HIGH_IP_RISK,0
1090449,2027-01-28 06:08:43,12439,11421,pharmacy,card_present,21.21,0.0935528747913764,approve,GENERAL_RISK,1
1090450,2027-01-28 06:09:08,6351,6402,fashion,card_present,23.05,0.0169253271360276,approve,GENERAL_RISK,0
1090451,2027-01-28 06:10:00,45496,7069,grocery,card_present,19.36,0.0249264016295311,approve,GENERAL_RISK,0
1090452,2027-01-28 06:11:54,103138,8200,restaurants,card_present,32.93,0.1158214437874502,review,HIGH_IP_RISK,0
1090453,2027-01-28 06:12:51,97384,2282,crypto,card_present,485.39,0.0516268415036527,approve,AMOUNT_SPIKE,0
1090454,2027-01-28 06:13:39,83890,7907,grocery,ecommerce,14.41,0.136308800512503,review,GENERAL_RISK,0
1090455,2027-01-28 06:14:18,37957,11073,restaurants,transfer,8.48,0.083111434025299,approve,GENERAL_RISK,0
1090456,2027-01-28 06:15:26,23398,11028,restaurants,ecommerce,445.4,0.1067959594683842,review,AMOUNT_SPIKE,1
1090457,2027-01-28 06:16:44,6461,2864,gaming,ecommerce,12.71,0.1694413299433983,review,GENERAL_RISK,0
1090458,2027-01-28 06:17:31,83291,2423,utilities,transfer,59.12,0.1126814849738444,review,AMOUNT_SPIKE,0
1090459,2027-01-28 06:18:58,5578,8880,utilities,ecommerce,39.96,0.1105639779422742,review,HIGH_IP_RISK,0
1090460,2027-01-28 06:19:05,59223,2417,fuel,ecommerce,18.06,0.1210734958183433,review,GENERAL_RISK,0
1090461,2027-01-28 06:20:14,35697,1400,restaurants,transfer,22.08,0.0587988523607659,approve,GENERAL_RISK,0
1090462,2027-01-28 06:21:52,57095,5043,fuel,card_present,24.96,0.0623214763808034,approve,GENERAL_RISK,0
1090463,2027-01-28 06:22:21,51850,6596,fashion,ecommerce,25.9,0.0376916113128566,approve,GENERAL_RISK,0
1090464,2027-01-28 06:23:20,10069,4767,restaurants,ecommerce,43.44,0.0513795338450061,approve,GENERAL_RISK,0
1090465,2027-01-28 06:24:53,91838,800,utilities,ecommerce,6.24,0.1116624184807305,review,GENERAL_RISK,0
1090466,2027-01-28 06:25:28,29766,3153,grocery,ecommerce,26.96,0.0637177602558874,approve,AMOUNT_SPIKE,0
1090467,2027-01-28 06:26:04,8025,1329,travel,transfer,67.64,0.0729597589486289,approve,AMOUNT_SPIKE,0
1090468,2027-01-28 06:27:42,45162,11164,fuel,transfer,90.75,0.0126548359809159,approve,AMOUNT_SPIKE,0
1090469,2027-01-28 06:28:57,104036,3553,crypto,ecommerce,60.88,0.0623922557010641,approve,GENERAL_RISK,0
1090470,2027-01-28 06:29:25,111694,7011,grocery,card_present,34.77,0.0928416128557618,approve,VERY_NEW_ACCOUNT,0
1090471,2027-01-28 06:30:52,8781,7540,grocery,ecommerce,3.01,0.0491972428487873,approve,GENERAL_RISK,0
1090472,2027-01-28 06:31:39,5316,9586,grocery,card_present,24.4,0.0795575504211022,approve,HIGH_IP_RISK,0
1090473,2027-01-28 06:32:42,30443,9332,pharmacy,ecommerce,27.19,0.0630610423888044,approve,GENERAL_RISK,0
1090474,2027-01-28 06:33:36,85468,5597,grocery,card_present,37.07,0.0189200584149721,approve,GENERAL_RISK,0
1090475,2027-01-28 06:34:21,82190,7978,fashion,ecommerce,14.79,0.1483481730407956,review,GENERAL_RISK,1
1090476,2027-01-28 06:35:16,12066,2870,grocery,transfer,15.21,0.0189217375632559,approve,GENERAL_RISK,0
1090477,2027-01-28 06:36:55,57152,6123,electronics,ecommerce,119.45,0.0690556811421028,approve,AMOUNT_SPIKE,0
1090478,2027-01-28 06:37:52,58822,11771,gaming,ecommerce,12.99,0.4675302388482489,review,VERY_NEW_ACCOUNT,1
1090479,2027-01-28 06:38:24,3975,1932,gaming,ecommerce,13.59,0.0244327305327599,approve,GENERAL_RISK,0
1090480,2027-01-28 06:39:06,37470,589,grocery,card_present,135.66,0.062900546499104,approve,AMOUNT_SPIKE,0
1090481,2027-01-28 06:40:52,76946,10590,gaming,transfer,44.66,0.0478194648823919,approve,AMOUNT_SPIKE,0
1090482,2027-01-28 06:41:47,25720,1906,travel,ecommerce,38.72,0.0929658757691763,approve,GENERAL_RISK,0
1090483,2027-01-28 06:42:50,42155,9649,restaurants,card_present,7.34,0.0094189051853766,approve,GENERAL_RISK,0
1090484,2027-01-28 06:43:48,8831,11996,grocery,card_present,74.92,0.0463263450149863,approve,GENERAL_RISK,0
1090485,2027-01-28 06:44:28,26990,3156,electronics,card_present,135.28,0.0259520232189608,approve,GENERAL_RISK,0
1090486,2027-01-28 06:45:37,64519,2554,electronics,transfer,63.54,0.0894792491659822,approve,AMOUNT_SPIKE,0
1090487,2027-01-28 06:46:28,3112,9514,travel,card_present,41.14,0.0392048270382338,approve,GENERAL_RISK,0
1090488,2027-01-28 06:47:55,105285,2203,gaming,transfer,40.97,0.0260682958271961,approve,GENERAL_RISK,0
1090489,2027-01-28 06:48:05,37753,7052,utilities,ecommerce,90.53,0.0414165281055903,approve,GENERAL_RISK,0
1090490,2027-01-28 06:49:10,13754,7296,grocery,transfer,21.98,0.0477443937778115,approve,GENERAL_RISK,0
1090491,2027-01-28 06:50:02,4297,11193,travel,transfer,56.18,0.0226692408195125,approve,GENERAL_RISK,0
1090492,2027-01-28 06:51:00,35833,10783,utilities,ecommerce,12.16,0.0346027140344044,approve,GENERAL_RISK,0
1090493,2027-01-28 06:52:41,50007,1504,fashion,transfer,14.57,0.1432999840907935,review,GENERAL_RISK,0
1090494,2027-01-28 06:53:28,30604,3392,fuel,card_present,3.37,0.1005841571972059,review,HIGH_IP_RISK,0
1090495,2027-01-28 06:54:33,40899,11780,grocery,card_present,42.29,0.0692004603399941,approve,GENERAL_RISK,0
1090496,2027-01-28 06:55:51,64783,316,pharmacy,ecommerce,51.3,0.0410802198102813,approve,GENERAL_RISK,0
1090497,2027-01-28 06:56:13,94926,9648,gaming,ecommerce,40.92,0.0432887354004045,approve,GENERAL_RISK,0
1090498,2027-01-28 06:57:39,33140,9766,pharmacy,card_present,15.11,0.011548038935408,approve,GENERAL_RISK,0
1090499,2027-01-28 06:58:10,6747,11279,restaurants,card_present,27.81,0.0292063376249641,approve,AMOUNT_SPIKE,0
1090500,2027-01-28 06:59:47,91611,6275,fashion,ecommerce,17.01,0.19471778170954,review,HIGH_IP_RISK,0
1090501,2027-01-28 07:00:57,94229,8721,travel,card_present,29.22,0.0661826762688264,approve,AMOUNT_SPIKE,0
1090502,2027-01-28 07:01:58,101004,10956,fashion,ecommerce,19.13,0.2647449851238105,review,HIGH_IP_RISK,0
1090503,2027-01-28 07:02:00,34321,1904,restaurants,card_present,45.21,0.0376160265461858,approve,AMOUNT_SPIKE,0
1090504,2027-01-28 07:03:22,21726,10946,utilities,ecommerce,48.84,0.1405877648874476,review,HIGH_IP_RISK,0
1090505,2027-01-28 07:04:54,70356,7664,fashion,card_present,52.14,0.0144108578658897,approve,GENERAL_RISK,0
1090506,2027-01-28 07:05:53,85152,4669,electronics,ecommerce,29.1,0.031564989439314,approve,GENERAL_RISK,0
1090507,2027-01-28 07:06:26,47881,5408,fuel,ecommerce,43.27,0.046576577317035,approve,GENERAL_RISK,0
1090508,2027-01-28 07:07:12,94488,11026,fuel,card_present,11.17,0.0186763347091748,approve,GENERAL_RISK,0
1090509,2027-01-28 07:08:50,3710,8418,crypto,ecommerce,76.01,0.0244701379752032,approve,AMOUNT_SPIKE,0
1090510,2027-01-28 07:09:32,47407,4579,fashion,ecommerce,14.96,0.1020260263029953,review,GENERAL_RISK,0
1090511,2027-01-28 07:10:04,16373,6704,grocery,card_present,12.97,0.110497995235199,review,HIGH_IP_RISK,0
1090512,2027-01-28 07:11:12,42689,915,fuel,ecommerce,13.28,0.13769139791968,review,HIGH_IP_RISK,0
1090513,2027-01-28 07:12:03,94631,8866,restaurants,ecommerce,27.08,0.038617077922289,approve,AMOUNT_SPIKE,0
1090514,2027-01-28 07:13:24,59253,4965,restaurants,ecommerce,8.21,0.1792474753819885,review,GENERAL_RISK,0
1090515,2027-01-28 07:14:28,93885,5079,restaurants,ecommerce,171.61,0.0456063740324252,approve,AMOUNT_SPIKE,0
1090516,2027-01-28 07:15:53,2706,116,electronics,ecommerce,34.37,0.0732580211361667,approve,GENERAL_RISK,0
1090517,2027-01-28 07:16:13,22084,2860,restaurants,transfer,65.32,0.0243355338230561,approve,GENERAL_RISK,0
1090518,2027-01-28 07:17:55,8748,3760,electronics,ecommerce,62.03,0.0958552687860485,approve,AMOUNT_SPIKE,0
1090519,2027-01-28 07:18:43,22857,4861,fashion,ecommerce,49.87,0.0689934221774928,approve,GENERAL_RISK,0
1090520,2027-01-28 07:19:04,23595,4794,fashion,transfer,59.61,0.0364245481548543,approve,AMOUNT_SPIKE,0
1090521,2027-01-28 07:20:27,32657,2629,fashion,ecommerce,13.75,0.0160529245416759,approve,GENERAL_RISK,0
1090522,2027-01-28 07:21:23,33867,2282,fashion,ecommerce,29.33,0.0313268002194506,approve,GENERAL_RISK,0
1090523,2027-01-28 07:22:01,102826,3099,travel,transfer,51.79,0.042381476125844,approve,GENERAL_RISK,0
1090524,2027-01-28 07:23:23,58184,4663,fuel,ecommerce,16.18,0.0863155779047627,approve,GENERAL_RISK,0
1090525,2027-01-28 07:24:49,57706,11412,travel,ecommerce,75.48,0.0381511290817055,approve,GENERAL_RISK,0
1090526,2027-01-28 07:25:05,4983,5786,gaming,card_present,7.32,0.0636331593231791,approve,GENERAL_RISK,0
1090527,2027-01-28 07:26:51,30438,11474,utilities,transfer,45.77,0.0250529337071466,approve,AMOUNT_SPIKE,0
1090528,2027-01-28 07:27:43,51929,11097,utilities,card_present,21.0,0.0243999209454338,approve,GENERAL_RISK,0
1090529,2027-01-28 07:28:39,96496,11420,restaurants,ecommerce,43.38,0.0412905298485673,approve,GENERAL_RISK,0
1090530,2027-01-28 07:29:55,61298,11447,fashion,card_present,50.07,0.058179349105422,approve,GENERAL_RISK,0
1090531,2027-01-28 07:30:34,90209,5429,restaurants,ecommerce,9.59,0.0790518084520421,approve,GENERAL_RISK,0
1090532,2027-01-28 07:31:42,119082,2911,travel,card_present,23.38,0.0395147830616049,approve,GENERAL_RISK,0
1090533,2027-01-28 07:32:03,85558,7619,grocery,ecommerce,32.62,0.0291170671712121,approve,GENERAL_RISK,0
1090534,2027-01-28 07:33:01,28194,6140,grocery,card_present,26.54,0.014943686457385,approve,GENERAL_RISK,0
1090535,2027-01-28 07:34:21,23855,11675,grocery,card_present,10.3,0.0740185154779559,approve,HIGH_IP_RISK,0
1090536,2027-01-28 07:35:13,35294,7105,travel,card_present,42.58,0.0487278131612891,approve,GENERAL_RISK,0
1090537,2027-01-28 07:36:26,68805,929,electronics,ecommerce,29.8,0.1503413183143112,review,HIGH_IP_RISK,0
1090538,2027-01-28 07:37:20,95181,6408,travel,card_present,76.66,0.0497488310012736,approve,AMOUNT_SPIKE,0
1090539,2027-01-28 07:38:10,12009,4910,electronics,card_present,127.32,0.0858194240255279,approve,AMOUNT_SPIKE,0
1090540,2027-01-28 07:39:38,12221,7928,restaurants,transfer,24.08,0.0573493010856543,approve,GENERAL_RISK,0
1090541,2027-01-28 07:40:14,112357,8492,utilities,card_present,39.51,0.1347547418895401,review,HIGH_IP_RISK,0
1090542,2027-01-28 07:41:22,7759,3543,electronics,card_present,41.56,0.0399697588222423,approve,GENERAL_RISK,0
1090543,2027-01-28 07:42:42,45328,1574,restaurants,card_present,21.94,0.0315475643279746,approve,GENERAL_RISK,0
1090544,2027-01-28 07:43:47,72579,5207,fashion,ecommerce,35.22,0.0590316532571246,approve,AMOUNT_SPIKE,0
1090545,2027-01-28 07:44:52,16360,9149,restaurants,ecommerce,24.31,0.0265364497120604,approve,GENERAL_RISK,0
1090546,2027-01-28 07:45:57,116251,3860,utilities,card_present,33.31,0.0974538954052676,approve,GENERAL_RISK,1
1090547,2027-01-28 07:46:39,100459,10375,grocery,ecommerce,25.15,0.0878105645978676,approve,GENERAL_RISK,1
1090548,2027-01-28 07:47:58,63873,434,pharmacy,transfer,23.2,0.0382085141056048,approve,GENERAL_RISK,0
1090549,2027-01-28 07:48:05,32217,205,restaurants,ecommerce,18.61,0.0850280041105281,approve,GENERAL_RISK,0
1090550,2027-01-28 07:49:18,45249,10181,travel,card_present,16.96,0.0650494046732361,approve,GENERAL_RISK,0
1090551,2027-01-28 07:50:25,32282,5229,electronics,card_present,28.76,0.0172974807986322,approve,AMOUNT_SPIKE,0
1090552,2027-01-28 07:51:01,6537,7691,grocery,ecommerce,10.2,0.0755728988208992,approve,GENERAL_RISK,0
1090553,2027-01-28 07:52:50,23265,4890,restaurants,ecommerce,10.28,0.0552514837538861,approve,GENERAL_RISK,0
1090554,2027-01-28 07:53:30,102511,5214,restaurants,ecommerce,47.97,0.1073754628245024,review,GENERAL_RISK,0
1090555,2027-01-28 07:54:58,104368,2998,restaurants,ecommerce,14.55,0.1989219976278549,review,VERY_NEW_ACCOUNT,0
1090556,2027-01-28 07:55:28,90139,500,grocery,ecommerce,30.26,0.0267589171173319,approve,GENERAL_RISK,0
1090557,2027-01-28 07:56:40,57936,5262,grocery,ecommerce,6.4,0.1153124568497778,review,HIGH_IP_RISK,0
1090558,2027-01-28 07:57:17,67041,8099,electronics,ecommerce,107.17,0.0300304705951221,approve,AMOUNT_SPIKE,0
1090559,2027-01-28 07:58:54,38230,9562,electronics,ecommerce,59.05,0.0887061969450358,approve,GENERAL_RISK,0
1090560,2027-01-28 07:59:29,82235,11674,grocery,ecommerce,66.8,0.2693167532010473,review,HIGH_IP_RISK,1
1090561,2027-01-28 08:00:30,105814,5913,fuel,ecommerce,14.29,0.148945559941967,review,HIGH_IP_RISK,0
1090562,2027-01-28 08:01:09,35291,3012,fuel,card_present,15.21,0.0731835753748778,approve,HIGH_IP_RISK,0
1090563,2027-01-28 08:02:14,10540,10919,grocery,ecommerce,15.71,0.0142334521923198,approve,GENERAL_RISK,0
1090564,2027-01-28 08:03:27,35264,11675,utilities,transfer,96.09,0.0586865214581725,approve,AMOUNT_SPIKE,0
1090565,2027-01-28 08:04:59,22303,7255,fashion,card_present,23.06,0.0251532721608778,approve,GENERAL_RISK,0
1090566,2027-01-28 08:05:22,109890,10351,restaurants,ecommerce,39.42,0.0855703049316118,approve,AMOUNT_SPIKE,0
1090567,2027-01-28 08:06:34,107680,9776,travel,transfer,118.09,0.0248637645764928,approve,AMOUNT_SPIKE,0
1090568,2027-01-28 08:07:02,91775,2667,restaurants,ecommerce,6.38,0.0677746069003498,approve,GENERAL_RISK,0
1090569,2027-01-28 08:08:34,101379,9759,gaming,ecommerce,35.37,0.1977188998787941,review,HIGH_IP_RISK,0
1090570,2027-01-28 08:09:39,23684,5411,travel,ecommerce,77.55,0.01907286873909,approve,GENERAL_RISK,0
1090571,2027-01-28 08:10:59,43258,7988,fashion,transfer,13.78,0.0312218995585194,approve,GENERAL_RISK,0
1090572,2027-01-28 08:11:53,116253,701,fuel,ecommerce,44.04,0.0725576359131429,approve,AMOUNT_SPIKE,1
1090573,2027-01-28 08:12:24,24439,10804,grocery,card_present,28.69,0.0222387010639364,approve,GENERAL_RISK,1
1090574,2027-01-28 08:13:12,43481,11881,grocery,transfer,3.51,0.0118690878446704,approve,GENERAL_RISK,0
1090575,2027-01-28 08:14:04,103734,655,restaurants,ecommerce,20.88,0.0686052034015235,approve,GENERAL_RISK,0
1090576,2027-01-28 08:15:40,17114,2802,utilities,card_present,8.06,0.1308411534293714,review,HIGH_IP_RISK,0
1090577,2027-01-28 08:16:26,107397,10463,fashion,ecommerce,31.03,0.0911154835280761,approve,GENERAL_RISK,1
1090578,2027-01-28 08:17:44,5523,2037,fashion,transfer,24.57,0.0352130044997507,approve,GENERAL_RISK,0
1090579,2027-01-28 08:18:16,70817,2225,travel,ecommerce,141.27,0.0477901963027315,approve,GENERAL_RISK,0
1090580,2027-01-28 08:19:07,107172,5782,fashion,ecommerce,6.27,0.0260198476781783,approve,GENERAL_RISK,0
1090581,2027-01-28 08:20:11,113871,11776,travel,card_present,74.72,0.1060044682458212,review,GENERAL_RISK,0
1090582,2027-01-28 08:21:12,96158,2466,utilities,ecommerce,17.36,0.0208267240749842,approve,GENERAL_RISK,0
1090583,2027-01-28 08:22:45,36465,4447,fuel,ecommerce,10.84,0.0675064108419899,approve,VERY_NEW_ACCOUNT,0
1090584,2027-01-28 08:23:54,33147,4394,grocery,ecommerce,20.14,0.0922941995900632,approve,GENERAL_RISK,0
1090585,2027-01-28 08:24:44,102465,5499,electronics,ecommerce,38.6,0.0933040597390695,approve,GENERAL_RISK,0
1090586,2027-01-28 08:25:54,85448,8295,grocery,ecommerce,16.03,0.0914818962433996,approve,GENERAL_RISK,0
1090587,2027-01-28 08:26:23,111387,3613,electronics,card_present,28.83,0.0528184657658189,approve,GENERAL_RISK,0
1090588,2027-01-28 08:27:16,108473,4527,restaurants,card_present,21.45,0.050377922333845,approve,GENERAL_RISK,0
1090589,2027-01-28 08:28:00,103186,11868,gaming,ecommerce,79.22,0.0341673709693999,approve,AMOUNT_SPIKE,0
1090590,2027-01-28 08:29:51,54669,11364,restaurants,card_present,35.08,0.1632409639767865,review,HIGH_IP_RISK,0
1090591,2027-01-28 08:30:59,2809,10052,travel,transfer,149.36,0.0346055690395476,approve,AMOUNT_SPIKE,0
1090592,2027-01-28 08:31:02,119251,7069,crypto,card_present,34.61,0.069485004556453,approve,GENERAL_RISK,0
1090593,2027-01-28 08:32:27,82368,8580,restaurants,card_present,42.82,0.0175628853681414,approve,GENERAL_RISK,0
1090594,2027-01-28 08:33:31,72090,8127,electronics,card_present,20.13,0.0534140718713821,approve,GENERAL_RISK,0
1090595,2027-01-28 08:34:53,53220,1326,grocery,ecommerce,95.36,0.136489888708587,review,GENERAL_RISK,0
1090596,2027-01-28 08:35:59,73516,5804,restaurants,ecommerce,6.5,0.0228098444105494,approve,GENERAL_RISK,0
1090597,2027-01-28 08:36:21,8041,2008,utilities,card_present,136.9,0.0791747469293921,approve,AMOUNT_SPIKE,0
1090598,2027-01-28 08:37:46,112967,4549,travel,ecommerce,39.92,0.0316781359962764,approve,GENERAL_RISK,0
1090599,2027-01-28 08:38:36,39245,8380,restaurants,ecommerce,4.41,0.0901729401755017,approve,GENERAL_RISK,0
1090600,2027-01-28 08:39:20,140,9916,grocery,card_present,25.01,0.0169437655250327,approve,GENERAL_RISK,0
1090601,2027-01-28 08:40:36,78521,1096,grocery,card_present,11.26,0.0178141779600419,approve,GENERAL_RISK,0
1090602,2027-01-28 08:41:18,108374,1493,electronics,ecommerce,12.54,0.0542275597930798,approve,GENERAL_RISK,0
1090603,2027-01-28 08:42:02,7787,2617,grocery,card_present,68.27,0.0228946866813264,approve,AMOUNT_SPIKE,0
1090604,2027-01-28 08:43:20,1252,1508,grocery,ecommerce,42.09,0.0197774370914449,approve,GENERAL_RISK,0
1090605,2027-01-28 08:44:33,77167,8336,utilities,ecommerce,101.99,0.0657332106013274,approve,GENERAL_RISK,0
1090606,2027-01-28 08:45:46,46562,3368,grocery,card_present,25.02,0.0196663375198691,approve,GENERAL_RISK,0
1090607,2027-01-28 08:46:21,67912,10804,crypto,ecommerce,204.57,0.1031562485664415,review,AMOUNT_SPIKE,0
1090608,2027-01-28 08:47:27,34699,5719,fashion,transfer,15.11,0.0343710459466112,approve,GENERAL_RISK,0
1090609,2027-01-28 08:48:43,98424,7356,fuel,ecommerce,45.62,0.0450330853991171,approve,GENERAL_RISK,0
1090610,2027-01-28 08:49:50,107637,602,fuel,ecommerce,13.07,0.1979068159528704,review,HIGH_IP_RISK,1
1090611,2027-01-28 08:50:02,48623,600,restaurants,card_present,29.2,0.0170699104392764,approve,GENERAL_RISK,0
1090612,2027-01-28 08:51:38,25759,10673,utilities,card_present,17.64,0.0211407585860893,approve,GENERAL_RISK,0
1090613,2027-01-28 08:52:14,45472,3996,grocery,ecommerce,13.26,0.0832088011475597,approve,GENERAL_RISK,0
1090614,2027-01-28 08:53:46,32097,4860,grocery,card_present,24.33,0.0365339990622134,approve,GENERAL_RISK,0
1090615,2027-01-28 08:54:05,83978,11508,restaurants,card_present,10.7,0.0832216432853762,approve,GENERAL_RISK,0
1090616,2027-01-28 08:55:18,8079,9345,pharmacy,card_present,54.24,0.0734213620813828,approve,GENERAL_RISK,0
1090617,2027-01-28 08:56:10,99583,6640,electronics,transfer,41.95,0.0475011689176177,approve,GENERAL_RISK,0
